Time: 0.062147
X,Y,UX,UY,Rho,P,E
0.1525,0.535,0,0.930563,0.389047,0.302038,0.923542
0.1525,0.545,0,0.929735,0.367236,0.302159,0.91412
0.1525,0.555,0,0.928356,0.339504,0.301903,0.901057
0.1525,0.565,0,0.92489,0.311004,0.300842,0.885126
0.1525,0.575,0,0.91563,0.286406,0.29781,0.864585
0.1525,0.585,0,0.891712,0.266655,0.290057,0.831158
0.1525,0.595,0,0.834424,0.247827,0.272223,0.766833
0.1525,0.605,0,0.713078,0.223018,0.237544,0.65056
0.1525,0.615,0,0.503923,0.189074,0.186567,0.490424
0.1525,0.625,0,0.253154,0.155125,0.137936,0.34981
0.1525,0.635,0,0.0823355,0.134627,0.111295,0.278694
0.1525,0.645,0,0.0193852,0.12728,0.102584,0.256484
0.1525,0.655,0,0.00387295,0.125457,0.100513,0.251284
0.1525,0.665,0,0.000697969,0.125082,0.100092,0.250231
0.1525,0.675,0,0.000114319,0.125014,0.100015,0.250038
0.1525,0.685,0,1.69051e-05,0.125002,0.100002,0.250006
0.1525,0.695,0,2.2354e-06,0.125,0.1,0.250001
0.1525,0.705,0,2.61535e-07,0.125,0.1,0.25
0.1525,0.715,0,2.67589e-08,0.125,0.1,0.25
0.1525,0.725,0,2.36219e-09,0.125,0.1,0.25
0.1525,0.735,0,1.76999e-10,0.125,0.1,0.25
0.1525,0.745,0,1.10246e-11,0.125,0.1,0.25
0.1525,0.755,0,5.54924e-13,0.125,0.1,0.25
0.1525,0.765,0,2.16543e-14,0.125,0.1,0.25
0.1525,0.775,0,5.83469e-16,0.125,0.1,0.25
0.1525,0.785,0,0,0.125,0.1,0.25
0.1525,0.795,0,0,0.125,0.1,0.25
0.1525,0.805,0,0,0.125,0.1,0.25
0.1525,0.815,0,0,0.125,0.1,0.25
0.1525,0.825,0,0,0.125,0.1,0.25
0.1525,0.835,0,0,0.125,0.1,0.25
0.1525,0.845,0,0,0.125,0.1,0.25
0.1525,0.855,0,0,0.125,0.1,0.25
0.1525,0.865,0,0,0.125,0.1,0.25
0.1525,0.875,0,0,0.125,0.1,0.25
0.1525,0.885,0,0,0.125,0.1,0.25
0.1525,0.895,0,0,0.125,0.1,0.25
0.1525,0.905,0,0,0.125,0.1,0.25
0.1525,0.915,0,0,0.125,0.1,0.25
0.1525,0.925,0,0,0.125,0.1,0.25
0.1525,0.935,0,0,0.125,0.1,0.25
0.1525,0.945,0,0,0.125,0.1,0.25
0.1525,0.955,0,0,0.125,0.1,0.25
0.1525,0.965,0,0,0.125,0.1,0.25
0.1525,0.975,0,0,0.125,0.1,0.25
0.1525,0.985,0,0,0.125,0.1,0.25
0.1525,0.995,0,0,0.125,0.1,0.25
0.1575,0.005,0,0,1,1,2.5
0.1575,0.015,0,0,1,1,2.5
0.1575,0.025,0,0,1,1,2.5
0.1575,0.035,0,0,1,1,2.5
0.1575,0.045,0,0,1,1,2.5
0.1575,0.055,0,0,1,1,2.5
0.1575,0.065,0,0,1,1,2.5
0.1575,0.075,0,0,1,1,2.5
0.1575,0.085,0,0,1,1,2.5
0.1575,0.095,0,0,1,1,2.5
0.1575,0.105,0,0,1,1,2.5
0.1575,0.115,0,0,1,1,2.5
0.1575,0.125,0,0,1,1,2.5
0.1575,0.135,0,0,1,1,2.5
0.1575,0.145,0,0,1,1,2.5
0.1575,0.155,0,0,1,1,2.5
0.1575,0.165,0,0,1,1,2.5
0.1575,0.175,0,0,1,1,2.5
0.1575,0.185,0,0,1,1,2.5
0.1575,0.195,0,0,1,1,2.5
0.1575,0.205,0,0,1,1,2.5
0.1575,0.215,0,0,1,1,2.5
0.1575,0.225,0,5.83451e-16,1,1,2.5
0.1575,0.235,0,1.67624e-14,1,1,2.5
0.1575,0.245,0,3.53304e-13,1,1,2.5
0.1575,0.255,0,5.70971e-12,1,1,2.5
0.1575,0.265,0,7.40005e-11,1,1,2.5
0.1575,0.275,0,7.89825e-10,1,1,2.5
0.1575,0.285,0,7.0753e-09,1,1,2.5
0.1575,0.295,0,5.39451e-08,1,1,2.5
0.1575,0.305,0,3.5377e-07,1,1,2.5
0.1575,0.315,0,2.01147e-06,0.999998,0.999998,2.49999
0.1575,0.325,0,9.97606e-06,0.999992,0.999988,2.49997
0.1575,0.335,0,4.33535e-05,0.999963,0.999949,2.49987
0.1575,0.345,0,0.000165638,0.99986,0.999804,2.49951
0.1575,0.355,0,0.000557776,0.999529,0.99934,2.49835
0.1575,0.365,0,0.00165903,0.998598,0.998038,2.4951
0.1575,0.375,0,0.00436949,0.996309,0.99484,2.48711
0.1575,0.385,0,0.0102292,0.991366,0.987952,2.46993
0.1575,0.395,0,0.0214131,0.981966,0.974913,2.43751
0.1575,0.405,0,0.0404265,0.966096,0.953066,2.38346
0.1575,0.415,0,0.0695862,0.942061,0.920352,2.30316
0.1575,0.425,0,0.110552,0.908957,0.875985,2.19552
0.1575,0.435,0,0.164141,0.866873,0.820693,2.06341
0.1575,0.445,0,0.230451,0.816753,0.756418,1.91273
0.1575,0.455,0,0.309181,0.760067,0.685756,1.75072
0.1575,0.465,0,0.40001,0.698433,0.611379,1.58432
0.1575,0.475,0,0.503026,0.633289,0.535584,1.41908
0.1575,0.485,0,0.619433,0.565535,0.459923,1.25831
0.1575,0.495,0,0.753905,0.494355,0.384338,1.10134
0.1575,0.505,0,0.949165,0.406457,0.294298,0.918837
0.1575,0.515,0,0.934872,0.408619,0.300236,0.929154
0.1575,0.525,0,0.931726,0.402565,0.301576,0.928676
0.1575,0.535,0,0.930563,0.389047,0.302038,0.923542
0.1575,0.545,0,0.929735,0.367236,0.302159,0.91412
0.1575,0.555,0,0.928356,0.339504,0.301903,0.901057
0.1575,0.565,0,0.92489,0.311004,0.300842,0.885126
0.1575,0.575,0,0.91563,0.286406,0.29781,0.864585
0.1575,0.585,0,0.891712,0.266655,0.290057,0.831158
0.1575,0.595,0,0.834424,0.247827,0.272223,0.766833
0.1575,0.605,0,0.713078,0.223018,0.237544,0.65056
0.1575,0.615,0,0.503923,0.189074,0.186567,0.490424
0.1575,0.625,0,0.253154,0.155125,0.137936,0.34981
0.1575,0.635,0,0.0823355,0.134627,0.111295,0.278694
0.1575,0.645,0,0.0193852,0.12728,0.102584,0.256484
0.1575,0.655,0,0.00387295,0.125457,0.100513,0.251284
0.1575,0.665,0,0.000697969,0.125082,0.100092,0.250231
0.1575,0.675,0,0.000114319,0.125014,0.100015,0.250038
0.1575,0.685,0,1.69051e-05,0.125002,0.100002,0.250006
0.1575,0.695,0,2.2354e-06,0.125,0.1,0.250001
0.1575,0.705,0,2.61535e-07,0.125,0.1,0.25
0.1575,0.715,0,2.67589e-08,0.125,0.1,0.25
0.1575,0.725,0,2.36219e-09,0.125,0.1,0.25
0.1575,0.735,0,1.76999e-10,0.125,0.1,0.25
0.1575,0.745,0,1.10246e-11,0.125,0.1,0.25
0.1575,0.755,0,5.54924e-13,0.125,0.1,0.25
0.1575,0.765,0,2.16543e-14,0.125,0.1,0.25
0.1575,0.775,0,5.83469e-16,0.125,0.1,0.25
0.1575,0.785,0,0,0.125,0.1,0.25
0.1575,0.795,0,0,0.125,0.1,0.25
0.1575,0.805,0,0,0.125,0.1,0.25
0.1575,0.815,0,0,0.125,0.1,0.25
0.1575,0.825,0,0,0.125,0.1,0.25
0.1575,0.835,0,0,0.125,0.1,0.25
0.1575,0.845,0,0,0.125,0.1,0.25
0.1575,0.855,0,0,0.125,0.1,0.25
0.1575,0.865,0,0,0.125,0.1,0.25
0.1575,0.875,0,0,0.125,0.1,0.25
0.1575,0.885,0,0,0.125,0.1,0.25
0.1575,0.895,0,0,0.125,0.1,0.25
0.1575,0.905,0,0,0.125,0.1,0.25
0.1575,0.915,0,0,0.125,0.1,0.25
0.1575,0.925,0,0,0.125,0.1,0.25
0.1575,0.935,0,0,0.125,0.1,0.25
0.1575,0.945,0,0,0.125,0.1,0.25
0.1575,0.955,0,0,0.125,0.1,0.25
0.1575,0.965,0,0,0.125,0.1,0.25
0.1575,0.975,0,0,0.125,0.1,0.25
0.1575,0.985,0,0,0.125,0.1,0.25
0.1575,0.995,0,0,0.125,0.1,0.25
0.1625,0.005,0,0,1,1,2.5
0.1625,0.015,0,0,1,1,2.5
0.1625,0.025,0,0,1,1,2.5
0.1625,0.035,0,0,1,1,2.5
0.1625,0.045,0,0,1,1,2.5
0.1625,0.055,0,0,1,1,2.5
0.1625,0.065,0,0,1,1,2.5
0.1625,0.075,0,0,1,1,2.5
0.1625,0.085,0,0,1,1,2.5
0.1625,0.095,0,0,1,1,2.5
0.1625,0.105,0,0,1,1,2.5
0.1625,0.115,0,0,1,1,2.5
0.1625,0.125,0,0,1,1,2.5
0.1625,0.135,0,0,1,1,2.5
0.1625,0.145,0,0,1,1,2.5
0.1625,0.155,0,0,1,1,2.5
0.1625,0.165,0,0,1,1,2.5
0.1625,0.175,0,0,1,1,2.5
0.1625,0.185,0,0,1,1,2.5
0.1625,0.195,0,0,1,1,2.5
0.1625,0.205,0,0,1,1,2.5
0.1625,0.215,0,0,1,1,2.5
0.1625,0.225,0,5.83451e-16,1,1,2.5
0.1625,0.235,0,1.67624e-14,1,1,2.5
0.1625,0.245,0,3.53304e-13,1,1,2.5
0.1625,0.255,0,5.70971e-12,1,1,2.5
0.1625,0.265,0,7.40005e-11,1,1,2.5
0.1625,0.275,0,7.89825e-10,1,1,2.5
0.1625,0.285,0,7.0753e-09,1,1,2.5
0.1625,0.295,0,5.39451e-08,1,1,2.5
0.1625,0.305,0,3.5377e-07,1,1,2.5
0.1625,0.315,0,2.01147e-06,0.999998,0.999998,2.49999
0.1625,0.325,0,9.97606e-06,0.999992,0.999988,2.49997
0.1625,0.335,0,4.33535e-05,0.999963,0.999949,2.49987
0.1625,0.345,0,0.000165638,0.99986,0.999804,2.49951
0.1625,0.355,0,0.000557776,0.999529,0.99934,2.49835
0.1625,0.365,0,0.00165903,0.998598,0.998038,2.4951
0.1625,0.375,0,0.00436949,0.996309,0.99484,2.48711
0.1625,0.385,0,0.0102292,0.991366,0.987952,2.46993
0.1625,0.395,0,0.0214131,0.981966,0.974913,2.43751
0.1625,0.405,0,0.0404265,0.966096,0.953066,2.38346
0.1625,0.415,0,0.0695862,0.942061,0.920352,2.30316
0.1625,0.425,0,0.110552,0.908957,0.875985,2.19552
0.1625,0.435,0,0.164141,0.866873,0.820693,2.06341
0.1625,0.445,0,0.230451,0.816753,0.756418,1.91273
0.1625,0.455,0,0.309181,0.760067,0.685756,1.75072
0.1625,0.465,0,0.40001,0.698433,0.611379,1.58432
0.1625,0.475,0,0.503026,0.633289,0.535584,1.41908
0.1625,0.485,0,0.619433,0.565535,0.459923,1.25831
0.1625,0.495,0,0.753905,0.494355,0.384338,1.10134
0.1625,0.505,0,0.949165,0.406457,0.294298,0.918837
0.1625,0.515,0,0.934872,0.408619,0.300236,0.929154
0.1625,0.525,0,0.931726,0.402565,0.301576,0.928676
0.1625,0.535,0,0.930563,0.389047,0.302038,0.923542
0.1625,0.545,0,0.929735,0.367236,0.302159,0.91412
0.1625,0.555,0,0.928356,0.339504,0.301903,0.901057
0.1625,0.565,0,0.92489,0.311004,0.300842,0.885126
0.1625,0.575,0,0.91563,0.286406,0.29781,0.864585
0.1625,0.585,0,0.891712,0.266655,0.290057,0.831158
0.1625,0.595,0,0.834424,0.247827,0.272223,0.766833
0.1625,0.605,0,0.713078,0.223018,0.237544,0.65056
0.1625,0.615,0,0.503923,0.189074,0.186567,0.490424
0.1625,0.625,0,0.253154,0.155125,0.137936,0.34981
0.1625,0.635,0,0.0823355,0.134627,0.111295,0.278694
0.1625,0.645,0,0.0193852,0.12728,0.102584,0.256484
0.1625,0.655,0,0.00387295,0.125457,0.100513,0.251284
0.1625,0.665,0,0.000697969,0.125082,0.100092,0.250231
0.1625,0.675,0,0.000114319,0.125014,0.100015,0.250038
0.1625,0.685,0,1.69051e-05,0.125002,0.100002,0.250006
0.1625,0.695,0,2.2354e-06,0.125,0.1,0.250001
0.1625,0.705,0,2.61535e-07,0.125,0.1,0.25
0.1625,0.715,0,2.67589e-08,0.125,0.1,0.25
0.1625,0.725,0,2.36219e-09,0.125,0.1,0.25
0.1625,0.735,0,1.76999e-10,0.125,0.1,0.25
0.1625,0.745,0,1.10246e-11,0.125,0.1,0.25
0.1625,0.755,0,5.54924e-13,0.125,0.1,0.25
0.1625,0.765,0,2.16543e-14,0.125,0.1,0.25
0.1625,0.775,0,5.83469e-16,0.125,0.1,0.25
0.1625,0.785,0,0,0.125,0.1,0.25
0.1625,0.795,0,0,0.125,0.1,0.25
0.1625,0.805,0,0,0.125,0.1,0.25
0.1625,0.815,0,0,0.125,0.1,0.25
0.1625,0.825,0,0,0.125,0.1,0.25
0.1625,0.835,0,0,0.125,0.1,0.25
0.1625,0.845,0,0,0.125,0.1,0.25
0.1625,0.855,0,0,0.125,0.1,0.25
0.1625,0.865,0,0,0.125,0.1,0.25
0.1625,0.875,0,0,0.125,0.1,0.25
0.1625,0.885,0,0,0.125,0.1,0.25
0.1625,0.895,0,0,0.125,0.1,0.25
0.1625,0.905,0,0,0.125,0.1,0.25
0.1625,0.915,0,0,0.125,0.1,0.25
0.1625,0.925,0,0,0.125,0.1,0.25
0.1625,0.935,0,0,0.125,0.1,0.25
0.1625,0.945,0,0,0.125,0.1,0.25
0.1625,0.955,0,0,0.125,0.1,0.25
0.1625,0.965,0,0,0.125,0.1,0.25
0.1625,0.975,0,0,0.125,0.1,0.25
0.1625,0.985,0,0,0.125,0.1,0.25
0.1625,0.995,0,0,0.125,0.1,0.25
0.1675,0.005,0,0,1,1,2.5
0.1675,0.015,0,0,1,1,2.5
0.1675,0.025,0,0,1,1,2.5
0.1675,0.035,0,0,1,1,2.5
0.1675,0.045,0,0,1,1,2.5
0.1675,0.055,0,0,1,1,2.5
0.1675,0.065,0,0,1,1,2.5
0.1675,0.075,0,0,1,1,2.5
0.1675,0.085,0,0,1,1,2.5
0.1675,0.095,0,0,1,1,2.5
0.1675,0.105,0,0,1,1,2.5
0.1675,0.115,0,0,1,1,2.5
0.1675,0.125,0,0,1,1,2.5
0.1675,0.135,0,0,1,1,2.5
0.1675,0.145,0,0,1,1,2.5
0.1675,0.155,0,0,1,1,2.5
0.1675,0.165,0,0,1,1,2.5
0.1675,0.175,0,0,1,1,2.5
0.1675,0.185,0,0,1,1,2.5
0.1675,0.195,0,0,1,1,2.5
0.1675,0.205,0,0,1,1,2.5
0.1675,0.215,0,0,1,1,2.5
0.1675,0.225,0,5.83451e-16,1,1,2.5
0.1675,0.235,0,1.67624e-14,1,1,2.5
0.1675,0.245,0,3.53304e-13,1,1,2.5
0.1675,0.255,0,5.70971e-12,1,1,2.5
0.1675,0.265,0,7.40005e-11,1,1,2.5
0.1675,0.275,0,7.89825e-10,1,1,2.5
0.1675,0.285,0,7.0753e-09,1,1,2.5
0.1675,0.295,0,5.39451e-08,1,1,2.5
0.1675,0.305,0,3.5377e-07,1,1,2.5
0.1675,0.315,0,2.01147e-06,0.999998,0.999998,2.49999
0.1675,0.325,0,9.97606e-06,0.999992,0.999988,2.49997
0.1675,0.335,0,4.33535e-05,0.999963,0.999949,2.49987
0.1675,0.345,0,0.000165638,0.99986,0.999804,2.49951
0.1675,0.355,0,0.000557776,0.999529,0.99934,2.49835
0.1675,0.365,0,0.00165903,0.998598,0.998038,2.4951
0.1675,0.375,0,0.00436949,0.996309,0.99484,2.48711
0.1675,0.385,0,0.0102292,0.991366,0.987952,2.46993
0.1675,0.395,0,0.0214131,0.981966,0.974913,2.43751
0.1675,0.405,0,0.0404265,0.966096,0.953066,2.38346
0.1675,0.415,0,0.0695862,0.942061,0.920352,2.30316
0.1675,0.425,0,0.110552,0.908957,0.875985,2.19552
0.1675,0.435,0,0.164141,0.866873,0.820693,2.06341
0.1675,0.445,0,0.230451,0.816753,0.756418,1.91273
0.1675,0.455,0,0.309181,0.760067,0.685756,1.75072
0.1675,0.465,0,0.40001,0.698433,0.611379,1.58432
0.1675,0.475,0,0.503026,0.633289,0.535584,1.41908
0.1675,0.485,0,0.619433,0.565535,0.459923,1.25831
0.1675,0.495,0,0.753905,0.494355,0.384338,1.10134
0.1675,0.505,0,0.949165,0.406457,0.294298,0.918837
0.1675,0.515,0,0.934872,0.408619,0.300236,0.929154
0.1675,0.525,0,0.931726,0.402565,0.301576,0.928676
0.1675,0.535,0,0.930563,0.389047,0.302038,0.923542
0.1675,0.545,0,0.929735,0.367236,0.302159,0.91412
0.1675,0.555,0,0.928356,0.339504,0.301903,0.901057
0.1675,0.565,0,0.92489,0.311004,0.300842,0.885126
0.1675,0.575,0,0.91563,0.286406,0.29781,0.864585
0.1675,0.585,0,0.891712,0.266655,0.290057,0.831158
0.1675,0.595,0,0.834424,0.247827,0.272223,0.766833
0.1675,0.605,0,0.713078,0.223018,0.237544,0.65056
0.1675,0.615,0,0.503923,0.189074,0.186567,0.490424
0.1675,0.625,0,0.253154,0.155125,0.137936,0.34981
0.1675,0.635,0,0.0823355,0.134627,0.111295,0.278694
0.1675,0.645,0,0.0193852,0.12728,0.102584,0.256484
0.1675,0.655,0,0.00387295,0.125457,0.100513,0.251284
0.1675,0.665,0,0.000697969,0.125082,0.100092,0.250231
0.1675,0.675,0,0.000114319,0.125014,0.100015,0.250038
0.1675,0.685,0,1.69051e-05,0.125002,0.100002,0.250006
0.1675,0.695,0,2.2354e-06,0.125,0.1,0.250001
0.1675,0.705,0,2.61535e-07,0.125,0.1,0.25
0.1675,0.715,0,2.67589e-08,0.125,0.1,0.25
0.1675,0.725,0,2.36219e-09,0.125,0.1,0.25
0.1675,0.735,0,1.76999e-10,0.125,0.1,0.25
0.1675,0.745,0,1.10246e-11,0.125,0.1,0.25
0.1675,0.755,0,5.54924e-13,0.125,0.1,0.25
0.1675,0.765,0,2.16543e-14,0.125,0.1,0.25
0.1675,0.775,0,5.83469e-16,0.125,0.1,0.25
0.1675,0.785,0,0,0.125,0.1,0.25
0.1675,0.795,0,0,0.125,0.1,0.25
0.1675,0.805,0,0,0.125,0.1,0.25
0.1675,0.815,0,0,0.125,0.1,0.25
0.1675,0.825,0,0,0.125,0.1,0.25
0.1675,0.835,0,0,0.125,0.1,0.25
0.1675,0.845,0,0,0.125,0.1,0.25
0.1675,0.855,0,0,0.125,0.1,0.25
0.1675,0.865,0,0,0.125,0.1,0.25
0.1675,0.875,0,0,0.125,0.1,0.25
0.1675,0.885,0,0,0.125,0.1,0.25
0.1675,0.895,0,0,0.125,0.1,0.25
0.1675,0.905,0,0,0.125,0.1,0.25
0.1675,0.915,0,0,0.125,0.1,0.25
0.1675,0.925,0,0,0.125,0.1,0.25
0.1675,0.935,0,0,0.125,0.1,0.25
0.1675,0.945,0,0,0.125,0.1,0.25
0.1675,0.955,0,0,0.125,0.1,0.25
0.1675,0.965,0,0,0.125,0.1,0.25
0.1675,0.975,0,0,0.125,0.1,0.25
0.1675,0.985,0,0,0.125,0.1,0.25
0.1675,0.995,0,0,0.125,0.1,0.25
0.1725,0.005,0,0,1,1,2.5
0.1725,0.015,0,0,1,1,2.5
0.1725,0.025,0,0,1,1,2.5
0.1725,0.035,0,0,1,1,2.5
0.1725,0.045,0,0,1,1,2.5
0.1725,0.055,0,0,1,1,2.5
0.1725,0.065,0,0,1,1,2.5
0.1725,0.075,0,0,1,1,2.5
0.1725,0.085,0,0,1,1,2.5
0.1725,0.095,0,0,1,1,2.5
0.1725,0.105,0,0,1,1,2.5
0.1725,0.115,0,0,1,1,2.5
0.1725,0.125,0,0,1,1,2.5
0.1725,0.135,0,0,1,1,2.5
0.1725,0.145,0,0,1,1,2.5
0.1725,0.155,0,0,1,1,2.5
0.1725,0.165,0,0,1,1,2.5
0.1725,0.175,0,0,1,1,2.5
0.1725,0.185,0,0,1,1,2.5
0.1725,0.195,0,0,1,1,2.5
0.1725,0.205,0,0,1,1,2.5
0.1725,0.215,0,0,1,1,2.5
0.1725,0.225,0,5.83451e-16,1,1,2.5
0.1725,0.235,0,1.67624e-14,1,1,2.5
0.1725,0.245,0,3.53304e-13,1,1,2.5
0.1725,0.255,0,5.70971e-12,1,1,2.5
0.1725,0.265,0,7.40005e-11,1,1,2.5
0.1725,0.275,0,7.89825e-10,1,1,2.5
0.1725,0.285,0,7.0753e-09,1,1,2.5
0.1725,0.295,0,5.39451e-08,1,1,2.5
0.1725,0.305,0,3.5377e-07,1,1,2.5
0.1725,0.315,0,2.01147e-06,0.999998,0.999998,2.49999
0.1725,0.325,0,9.97606e-06,0.999992,0.999988,2.49997
0.1725,0.335,0,4.33535e-05,0.999963,0.999949,2.49987
0.1725,0.345,0,0.000165638,0.99986,0.999804,2.49951
0.1725,0.355,0,0.000557776,0.999529,0.99934,2.49835
0.1725,0.365,0,0.00165903,0.998598,0.998038,2.4951
0.1725,0.375,0,0.00436949,0.996309,0.99484,2.48711
0.1725,0.385,0,0.0102292,0.991366,0.987952,2.46993
0.1725,0.395,0,0.0214131,0.981966,0.974913,2.43751
0.1725,0.405,0,0.0404265,0.966096,0.953066,2.38346
0.1725,0.415,0,0.0695862,0.942061,0.920352,2.30316
0.1725,0.425,0,0.110552,0.908957,0.875985,2.19552
0.1725,0.435,0,0.164141,0.866873,0.820693,2.06341
0.1725,0.445,0,0.230451,0.816753,0.756418,1.91273
0.1725,0.455,0,0.309181,0.760067,0.685756,1.75072
0.1725,0.465,0,0.40001,0.698433,0.611379,1.58432
0.1725,0.475,0,0.503026,0.633289,0.535584,1.41908
0.1725,0.485,0,0.619433,0.565535,0.459923,1.25831
0.1725,0.495,0,0.753905,0.494355,0.384338,1.10134
0.1725,0.505,0,0.949165,0.406457,0.294298,0.918837
0.1725,0.515,0,0.934872,0.408619,0.300236,0.929154
0.1725,0.525,0,0.931726,0.402565,0.301576,0.928676
0.1725,0.535,0,0.930563,0.389047,0.302038,0.923542
0.1725,0.545,0,0.929735,0.367236,0.302159,0.91412
0.1725,0.555,0,0.928356,0.339504,0.301903,0.901057
0.1725,0.565,0,0.92489,0.311004,0.300842,0.885126
0.1725,0.575,0,0.91563,0.286406,0.29781,0.864585
0.1725,0.585,0,0.891712,0.266655,0.290057,0.831158
0.1725,0.595,0,0.834424,0.247827,0.272223,0.766833
0.1725,0.605,0,0.713078,0.223018,0.237544,0.65056
0.1725,0.615,0,0.503923,0.189074,0.186567,0.490424
0.1725,0.625,0,0.253154,0.155125,0.137936,0.34981
0.1725,0.635,0,0.0823355,0.134627,0.111295,0.278694
0.1725,0.645,0,0.0193852,0.12728,0.102584,0.256484
0.1725,0.655,0,0.00387295,0.125457,0.100513,0.251284
0.1725,0.665,0,0.000697969,0.125082,0.100092,0.250231
0.1725,0.675,0,0.000114319,0.125014,0.100015,0.250038
0.1725,0.685,0,1.69051e-05,0.125002,0.100002,0.250006
0.1725,0.695,0,2.2354e-06,0.125,0.1,0.250001
0.1725,0.705,0,2.61535e-07,0.125,0.1,0.25
0.1725,0.715,0,2.67589e-08,0.125,0.1,0.25
0.1725,0.725,0,2.36219e-09,0.125,0.1,0.25
0.1725,0.735,0,1.76999e-10,0.125,0.1,0.25
0.1725,0.745,0,1.10246e-11,0.125,0.1,0.25
0.1725,0.755,0,5.54924e-13,0.125,0.1,0.25
0.1725,0.765,0,2.16543e-14,0.125,0.1,0.25
0.1725,0.775,0,5.83469e-16,0.125,0.1,0.25
0.1725,0.785,0,0,0.125,0.1,0.25
0.1725,0.795,0,0,0.125,0.1,0.25
0.1725,0.805,0,0,0.125,0.1,0.25
0.1725,0.815,0,0,0.125,0.1,0.25
0.1725,0.825,0,0,0.125,0.1,0.25
0.1725,0.835,0,0,0.125,0.1,0.25
0.1725,0.845,0,0,0.125,0.1,0.25
0.1725,0.855,0,0,0.125,0.1,0.25
0.1725,0.865,0,0,0.125,0.1,0.25
0.1725,0.875,0,0,0.125,0.1,0.25
0.1725,0.885,0,0,0.125,0.1,0.25
0.1725,0.895,0,0,0.125,0.1,0.25
0.1725,0.905,0,0,0.125,0.1,0.25
0.1725,0.915,0,0,0.125,0.1,0.25
0.1725,0.925,0,0,0.125,0.1,0.25
0.1725,0.935,0,0,0.125,0.1,0.25
0.1725,0.945,0,0,0.125,0.1,0.25
0.1725,0.955,0,0,0.125,0.1,0.25
0.1725,0.965,0,0,0.125,0.1,0.25
0.1725,0.975,0,0,0.125,0.1,0.25
0.1725,0.985,0,0,0.125,0.1,0.25
0.1725,0.995,0,0,0.125,0.1,0.25
0.1775,0.005,0,0,1,1,2.5
0.1775,0.015,0,0,1,1,2.5
0.1775,0.025,0,0,1,1,2.5
0.1775,0.035,0,0,1,1,2.5
0.1775,0.045,0,0,1,1,2.5
0.1775,0.055,0,0,1,1,2.5
0.1775,0.065,0,0,1,1,2.5
0.1775,0.075,0,0,1,1,2.5
0.1775,0.085,0,0,1,1,2.5
0.1775,0.095,0,0,1,1,2.5
0.1775,0.105,0,0,1,1,2.5
0.1775,0.115,0,0,1,1,2.5
0.1775,0.125,0,0,1,1,2.5
0.1775,0.135,0,0,1,1,2.5
0.1775,0.145,0,0,1,1,2.5
0.1775,0.155,0,0,1,1,2.5
0.1775,0.165,0,0,1,1,2.5
0.1775,0.175,0,0,1,1,2.5
0.1775,0.185,0,0,1,1,2.5
0.1775,0.195,0,0,1,1,2.5
0.1775,0.205,0,0,1,1,2.5
0.1775,0.215,0,0,1,1,2.5
0.1775,0.225,0,5.83451e-16,1,1,2.5
0.1775,0.235,0,1.67624e-14,1,1,2.5
0.1775,0.245,0,3.53304e-13,1,1,2.5
0.1775,0.255,0,5.70971e-12,1,1,2.5
0.1775,0.265,0,7.40005e-11,1,1,2.5
0.1775,0.275,0,7.89825e-10,1,1,2.5
0.1775,0.285,0,7.0753e-09,1,1,2.5
0.1775,0.295,0,5.39451e-08,1,1,2.5
0.1775,0.305,0,3.5377e-07,1,1,2.5
0.1775,0.315,0,2.01147e-06,0.999998,0.999998,2.49999
0.1775,0.325,0,9.97606e-06,0.999992,0.999988,2.49997
0.1775,0.335,0,4.33535e-05,0.999963,0.999949,2.49987
0.1775,0.345,0,0.000165638,0.99986,0.999804,2.49951
0.1775,0.355,0,0.000557776,0.999529,0.99934,2.49835
0.1775,0.365,0,0.00165903,0.998598,0.998038,2.4951
0.1775,0.375,0,0.00436949,0.996309,0.99484,2.48711
0.1775,0.385,0,0.0102292,0.991366,0.987952,2.46993
0.1775,0.395,0,0.0214131,0.981966,0.974913,2.43751
0.1775,0.405,0,0.0404265,0.966096,0.953066,2.38346
0.1775,0.415,0,0.0695862,0.942061,0.920352,2.30316
0.1775,0.425,0,0.110552,0.908957,0.875985,2.19552
0.1775,0.435,0,0.164141,0.866873,0.820693,2.06341
0.1775,0.445,0,0.230451,0.816753,0.756418,1.91273
0.1775,0.455,0,0.309181,0.760067,0.685756,1.75072
0.1775,0.465,0,0.40001,0.698433,0.611379,1.58432
0.1775,0.475,0,0.503026,0.633289,0.535584,1.41908
0.1775,0.485,0,0.619433,0.565535,0.459923,1.25831
0.1775,0.495,0,0.753905,0.494355,0.384338,1.10134
0.1775,0.505,0,0.949165,0.406457,0.294298,0.918837
0.1775,0.515,0,0.934872,0.408619,0.300236,0.929154
0.1775,0.525,0,0.931726,0.402565,0.301576,0.928676
0.1775,0.535,0,0.930563,0.389047,0.302038,0.923542
0.1775,0.545,0,0.929735,0.367236,0.302159,0.91412
0.1775,0.555,0,0.928356,0.339504,0.301903,0.901057
0.1775,0.565,0,0.92489,0.311004,0.300842,0.885126
0.1775,0.575,0,0.91563,0.286406,0.29781,0.864585
0.1775,0.585,0,0.891712,0.266655,0.290057,0.831158
0.1775,0.595,0,0.834424,0.247827,0.272223,0.766833
0.1775,0.605,0,0.713078,0.223018,0.237544,0.65056
0.1775,0.615,0,0.503923,0.189074,0.186567,0.490424
